	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
1856	0.00021	0.00010	-0.00018	0.00986	0.00447	-0.00866	0.20446	0.24691	-0.16574	-0.00491	0.00236	-0.00590	-0.00627	-0.00684	-0.00598	-0.00316	-0.00283	-0.00363	0.00350	0.00824	-0.00139	-0.00504	0.00843	0.00103	-0.00037	0.00135	-0.00171	0.00465	0.00020	-0.00326	-0.04726	-0.01204	-0.01412	0.01199	-0.00808	-0.00320	0.00258	-0.00163	0.00388	0.00258	-0.00163	0.00388	0.00001	-0.00000	0.00001	0.05629	-0.02278	-0.00878	0.00469	0.00170	-0.00022	0.00205	0.00138	-0.00114	0.00205	0.00138	-0.00114	-0.00003	-0.00001	-0.00001	1.54898	1.18375	-0.77435
1857	0.00025	0.00003	-0.00013	0.01191	0.00158	-0.00615	0.16214	0.20187	-0.17957	-0.00393	0.00246	-0.00591	-0.00575	-0.00609	-0.00654	-0.00377	-0.00276	-0.00386	0.00158	0.00577	0.00070	-0.00343	0.00905	0.00133	-0.00125	0.00236	-0.00144	0.00568	-0.00008	-0.00400	-0.05292	-0.02605	-0.02310	0.01289	-0.00466	-0.00709	0.00268	-0.00163	0.00257	0.00268	-0.00163	0.00257	0.00001	0.00000	0.00001	0.04028	-0.02742	-0.00871	0.00612	0.00330	0.00057	0.00250	0.00129	-0.00098	0.00250	0.00129	-0.00098	-0.00004	-0.00001	-0.00001	1.46083	1.02122	-0.75392
1858	0.00026	0.00004	-0.00017	0.01218	0.00214	-0.00810	0.06349	0.15969	-0.16603	-0.00422	0.00247	-0.00640	-0.00519	-0.00665	-0.00604	-0.00321	-0.00259	-0.00304	0.00233	0.00224	0.00112	-0.00270	0.00839	0.00105	-0.00179	0.00309	-0.00030	0.00494	-0.00143	-0.00358	-0.04826	-0.02324	-0.01955	0.01531	-0.00194	-0.00830	0.00226	-0.00126	0.00098	0.00226	-0.00126	0.00098	0.00001	0.00000	0.00000	0.03505	-0.03092	-0.00789	0.00819	0.00720	0.00129	0.00122	0.00006	-0.00055	0.00122	0.00006	-0.00055	-0.00002	-0.00002	-0.00001	1.43459	0.92508	-0.74926
1859	0.00021	0.00012	-0.00026	0.01000	0.00522	-0.01234	-0.01498	0.16394	-0.13588	-0.00580	0.00201	-0.00747	-0.00513	-0.00782	-0.00555	-0.00187	-0.00223	-0.00201	0.00528	-0.00035	0.00018	-0.00281	0.00632	0.00122	-0.00189	0.00264	0.00055	0.00378	-0.00291	-0.00211	-0.02434	0.00011	-0.01022	0.01707	-0.00133	-0.00619	0.00162	-0.00108	-0.00024	0.00162	-0.00108	-0.00024	0.00001	-0.00000	-0.00000	0.03805	-0.02824	-0.01008	0.01081	0.01023	0.00134	-0.00074	-0.00125	-0.00028	-0.00074	-0.00125	-0.00028	0.00001	-0.00001	0.00000	1.59666	0.96306	-0.79415
1860	0.00016	0.00014	-0.00025	0.00765	0.00630	-0.01219	-0.01557	0.20028	-0.11891	-0.00788	0.00115	-0.00884	-0.00600	-0.00850	-0.00632	-0.00071	-0.00150	-0.00145	0.00713	-0.00040	-0.00061	-0.00288	0.00362	0.00218	-0.00176	0.00131	0.00071	0.00360	-0.00333	-0.00113	0.00360	0.02804	-0.00165	0.01696	-0.00205	-0.00277	0.00128	-0.00136	-0.00107	0.00128	-0.00136	-0.00107	0.00001	-0.00001	-0.00000	0.04018	-0.01992	-0.01573	0.01299	0.00995	0.00069	-0.00207	-0.00155	-0.00056	-0.00207	-0.00155	-0.00056	0.00003	0.00000	0.00000	1.87637	1.08693	-0.87501
1861	0.00017	0.00010	-0.00012	0.00794	0.00422	-0.00610	0.05199	0.22534	-0.13347	-0.00924	0.00019	-0.00985	-0.00731	-0.00828	-0.00809	-0.00048	-0.00065	-0.00149	0.00565	0.00157	0.00007	-0.00226	0.00147	0.00372	-0.00156	0.00003	0.00062	0.00463	-0.00264	-0.00232	0.01682	0.04156	-0.00099	0.01564	-0.00319	-0.00092	0.00155	-0.00185	-0.00172	0.00155	-0.00185	-0.00172	0.00001	-0.00001	-0.00001	0.03727	-0.01535	-0.01914	0.01285	0.00705	0.00013	-0.00190	-0.00065	-0.00110	-0.00190	-0.00065	-0.00110	0.00002	0.00001	0.00000	2.08146	1.16417	-0.94751
1862	0.00022	0.00010	0.00001	0.01023	0.00341	0.00034	0.13398	0.21106	-0.16012	-0.00900	-0.00046	-0.00967	-0.00787	-0.00757	-0.00894	-0.00109	-0.00031	-0.00174	0.00201	0.00351	0.00195	-0.00145	0.00046	0.00545	-0.00136	-0.00077	0.00066	0.00569	-0.00159	-0.00544	0.01423	0.03767	-0.01118	0.01443	-0.00444	-0.00173	0.00215	-0.00226	-0.00194	0.00215	-0.00226	-0.00194	0.00001	-0.00001	-0.00001	0.03259	-0.02314	-0.01683	0.00996	0.00453	0.00031	-0.00021	0.00071	-0.00118	-0.00021	0.00071	-0.00118	0.00000	0.00001	-0.00000	2.12708	1.12305	-0.96874
1863	0.00024	0.00021	0.00005	0.01106	0.00754	0.00187	0.18995	0.15794	-0.15942	-0.00748	-0.00063	-0.00801	-0.00732	-0.00702	-0.00754	-0.00180	-0.00070	-0.00161	-0.00093	0.00431	0.00355	-0.00121	0.00036	0.00663	-0.00121	-0.00110	0.00081	0.00532	-0.00095	-0.00853	0.00806	0.02840	-0.02504	0.01378	-0.00533	-0.00371	0.00257	-0.00253	-0.00156	0.00257	-0.00253	-0.00156	0.00000	0.00000	-0.00001	0.03200	-0.03697	-0.01508	0.00677	0.00449	0.00055	0.00168	0.00139	-0.00072	0.00168	0.00139	-0.00072	-0.00002	0.00000	-0.00001	2.10370	1.01958	-0.91678
1864	0.00019	0.00037	-0.00001	0.00856	0.01374	-0.00151	0.20963	0.09095	-0.11266	-0.00593	-0.00061	-0.00548	-0.00691	-0.00688	-0.00478	-0.00177	-0.00126	-0.00103	-0.00159	0.00423	0.00384	-0.00123	0.00100	0.00645	-0.00108	-0.00084	0.00084	0.00325	-0.00132	-0.00978	0.00801	0.02622	-0.03043	0.01336	-0.00563	-0.00434	0.00241	-0.00250	-0.00099	0.00241	-0.00250	-0.00099	0.00000	0.00000	-0.00000	0.03970	-0.03855	-0.02141	0.00598	0.00635	-0.00043	0.00192	0.00067	-0.00033	0.00192	0.00067	-0.00033	-0.00003	-0.00001	-0.00001	2.11923	0.97419	-0.79633
1865	0.00009	0.00042	-0.00013	0.00400	0.01632	-0.00704	0.20087	0.04667	-0.04048	-0.00530	-0.00061	-0.00320	-0.00790	-0.00687	-0.00284	-0.00081	-0.00132	-0.00053	-0.00068	0.00373	0.00316	-0.00083	0.00222	0.00492	-0.00097	0.00010	0.00076	0.00089	-0.00255	-0.00900	0.01218	0.03427	-0.02419	0.01282	-0.00621	-0.00262	0.00191	-0.00195	-0.00068	0.00191	-0.00195	-0.00068	0.00000	0.00000	-0.00000	0.05340	-0.02043	-0.03097	0.00721	0.00813	-0.00243	0.00019	-0.00096	-0.00052	0.00019	-0.00096	-0.00052	-0.00000	-0.00002	-0.00000	2.17029	1.06739	-0.65166
1866	-0.00000	0.00035	-0.00025	-0.00029	0.01423	-0.01236	0.18350	0.04423	0.01469	-0.00543	-0.00030	-0.00234	-0.00950	-0.00681	-0.00278	0.00017	-0.00102	-0.00058	0.00002	0.00329	0.00234	-0.00032	0.00339	0.00307	-0.00092	0.00127	0.00089	0.00003	-0.00395	-0.00742	0.01112	0.04795	-0.01498	0.01225	-0.00787	0.00010	0.00174	-0.00116	-0.00044	0.00174	-0.00116	-0.00044	0.00001	0.00001	-0.00000	0.06572	0.00329	-0.03068	0.00774	0.00852	-0.00363	-0.00184	-0.00199	-0.00134	-0.00184	-0.00199	-0.00134	0.00002	-0.00001	-0.00000	2.19843	1.26064	-0.55694
1867	-0.00005	0.00026	-0.00032	-0.00229	0.01108	-0.01564	0.17642	0.06540	0.02239	-0.00536	0.00068	-0.00337	-0.00957	-0.00676	-0.00397	-0.00011	-0.00105	-0.00123	-0.00053	0.00378	0.00173	-0.00059	0.00373	0.00206	-0.00090	0.00184	0.00129	0.00100	-0.00474	-0.00628	0.00065	0.05875	-0.01157	0.01203	-0.00954	0.00155	0.00211	-0.00079	0.00012	0.00211	-0.00079	0.00012	0.00001	0.00002	-0.00000	0.07387	0.01370	-0.01626	0.00572	0.00784	-0.00295	-0.00244	-0.00139	-0.00253	-0.00244	-0.00139	-0.00253	0.00002	0.00001	-0.00000	2.23338	1.41510	-0.55376
1868	-0.00001	0.00022	-0.00033	-0.00033	0.00962	-0.01583	0.18078	0.07517	-0.01641	-0.00442	0.00185	-0.00530	-0.00740	-0.00614	-0.00564	-0.00209	-0.00141	-0.00227	-0.00205	0.00539	0.00138	-0.00156	0.00304	0.00224	-0.00082	0.00139	0.00147	0.00281	-0.00379	-0.00611	-0.01186	0.05728	-0.01318	0.01219	-0.00910	0.00074	0.00249	-0.00114	0.00094	0.00249	-0.00114	0.00094	0.00001	0.00002	0.00000	0.08298	0.00661	0.00135	0.00136	0.00782	-0.00152	-0.00157	0.00009	-0.00362	-0.00157	0.00009	-0.00362	0.00000	0.00002	-0.00001	2.38973	1.42989	-0.61001
1869	0.00011	0.00021	-0.00028	0.00506	0.00884	-0.01343	0.18508	0.05824	-0.07723	-0.00318	0.00241	-0.00650	-0.00478	-0.00448	-0.00711	-0.00450	-0.00142	-0.00315	-0.00385	0.00670	0.00162	-0.00203	0.00191	0.00299	-0.00060	0.00035	0.00115	0.00438	-0.00077	-0.00698	-0.01605	0.04011	-0.01254	0.01222	-0.00603	-0.00125	0.00232	-0.00175	0.00156	0.00232	-0.00175	0.00156	-0.00000	0.00001	0.00001	0.09719	-0.00661	0.00743	-0.00335	0.01007	-0.00130	-0.00057	0.00078	-0.00441	-0.00057	0.00078	-0.00441	-0.00002	0.00001	-0.00002	2.67326	1.34021	-0.65938
1870	0.00022	0.00013	-0.00020	0.01012	0.00548	-0.00980	0.18560	0.02880	-0.13522	-0.00283	0.00238	-0.00631	-0.00380	-0.00305	-0.00720	-0.00524	-0.00104	-0.00316	-0.00552	0.00637	0.00258	-0.00126	0.00124	0.00339	-0.00023	-0.00032	0.00062	0.00505	0.00249	-0.00854	-0.00910	0.01351	-0.00650	0.01183	-0.00214	-0.00280	0.00177	-0.00205	0.00161	0.00177	-0.00205	0.00161	-0.00000	-0.00000	0.00001	0.11052	-0.01281	-0.00122	-0.00556	0.01396	-0.00264	-0.00073	0.00022	-0.00522	-0.00073	0.00022	-0.00522	-0.00002	0.00000	-0.00002	2.91102	1.23491	-0.66588
1871	0.00024	-0.00004	-0.00014	0.01146	-0.00110	-0.00633	0.19031	0.01445	-0.17782	-0.00353	0.00209	-0.00527	-0.00478	-0.00345	-0.00548	-0.00355	-0.00094	-0.00227	-0.00665	0.00509	0.00345	0.00007	0.00130	0.00289	0.00001	-0.00008	0.00046	0.00493	0.00361	-0.01002	0.00457	-0.01229	-0.00087	0.01113	0.00037	-0.00357	0.00129	-0.00187	0.00106	0.00129	-0.00187	0.00106	-0.00000	-0.00001	0.00000	0.11141	-0.00852	-0.01379	-0.00404	0.01654	-0.00403	-0.00183	-0.00050	-0.00637	-0.00183	-0.00050	-0.00637	-0.00001	0.00000	-0.00002	2.96162	1.14346	-0.64104
1872	0.00020	-0.00017	-0.00010	0.00979	-0.00602	-0.00427	0.20130	0.03324	-0.19951	-0.00433	0.00141	-0.00422	-0.00646	-0.00520	-0.00349	-0.00090	-0.00113	-0.00116	-0.00638	0.00452	0.00317	0.00079	0.00149	0.00193	-0.00010	0.00068	0.00088	0.00489	0.00224	-0.01033	0.01859	-0.02956	-0.00404	0.00993	0.00042	-0.00411	0.00103	-0.00127	0.00026	0.00103	-0.00127	0.00026	0.00000	-0.00001	0.00000	0.09708	0.00065	-0.01578	-0.00092	0.01586	-0.00387	-0.00246	-0.00044	-0.00737	-0.00246	-0.00044	-0.00737	-0.00000	0.00001	-0.00002	2.88015	1.08243	-0.61001
1873	0.00016	-0.00011	-0.00009	0.00771	-0.00378	-0.00386	0.20360	0.07637	-0.19806	-0.00446	0.00051	-0.00361	-0.00744	-0.00650	-0.00280	0.00074	-0.00109	-0.00040	-0.00426	0.00479	0.00198	0.00069	0.00141	0.00145	-0.00043	0.00116	0.00140	0.00573	-0.00024	-0.00884	0.02839	-0.03452	-0.01797	0.00773	-0.00168	-0.00468	0.00084	-0.00040	-0.00018	0.00084	-0.00040	-0.00018	0.00001	-0.00000	-0.00000	0.07682	0.00745	0.00003	0.00053	0.01288	-0.00173	-0.00148	0.00016	-0.00734	-0.00148	0.00016	-0.00734	-0.00002	0.00001	-0.00003	2.80208	1.10933	-0.58102
1874	0.00013	0.00012	-0.00007	0.00589	0.00477	-0.00368	0.17570	0.11561	-0.17731	-0.00404	0.00019	-0.00356	-0.00720	-0.00642	-0.00319	0.00070	-0.00074	-0.00016	-0.00120	0.00421	0.00140	0.00057	0.00133	0.00204	-0.00080	0.00106	0.00140	0.00738	-0.00253	-0.00626	0.03282	-0.02832	-0.03451	0.00493	-0.00431	-0.00494	0.00068	0.00042	0.00001	0.00068	0.00042	0.00001	0.00002	0.00000	-0.00000	0.05872	0.00974	0.02679	-0.00010	0.00899	0.00147	0.00074	0.00074	-0.00610	0.00074	0.00074	-0.00610	-0.00004	-0.00000	-0.00003	2.76449	1.21469	-0.54733
1875	0.00009	0.00034	-0.00003	0.00382	0.01300	-0.00243	0.11774	0.13278	-0.14572	-0.00353	0.00061	-0.00380	-0.00615	-0.00522	-0.00379	-0.00049	-0.00037	-0.00038	0.00124	0.00174	0.00221	0.00084	0.00147	0.00334	-0.00125	0.00062	0.00082	0.00853	-0.00388	-0.00426	0.03417	-0.01757	-0.03914	0.00288	-0.00526	-0.00424	0.00073	0.00070	0.00040	0.00073	0.00070	0.00040	0.00002	0.00000	0.00000	0.04235	0.01243	0.04427	-0.00007	0.00448	0.00365	0.00246	0.00104	-0.00427	0.00246	0.00104	-0.00427	-0.00005	-0.00001	-0.00002	2.71694	1.26961	-0.50003
1876	0.00005	0.00039	0.00000	0.00218	0.01470	-0.00088	0.07215	0.13318	-0.11560	-0.00293	0.00130	-0.00375	-0.00518	-0.00377	-0.00415	-0.00173	-0.00009	-0.00073	0.00224	-0.00135	0.00342	0.00089	0.00157	0.00436	-0.00165	0.00021	0.00028	0.00775	-0.00393	-0.00404	0.03667	-0.00955	-0.02294	0.00247	-0.00357	-0.00209	0.00100	0.00021	0.00056	0.00100	0.00021	0.00056	0.00002	0.00000	0.00000	0.02631	0.02001	0.03479	0.00275	0.00101	0.00295	0.00221	0.00068	-0.00258	0.00221	0.00068	-0.00258	-0.00003	-0.00001	-0.00001	2.65068	1.18046	-0.44304
1877	0.00005	0.00024	0.00000	0.00208	0.00893	-0.00039	0.08418	0.12666	-0.09820	-0.00190	0.00235	-0.00328	-0.00485	-0.00317	-0.00393	-0.00209	-0.00002	-0.00076	0.00189	-0.00293	0.00364	0.00029	0.00147	0.00423	-0.00159	0.00002	0.00017	0.00549	-0.00324	-0.00502	0.04129	-0.00575	0.00380	0.00313	-0.00061	0.00068	0.00117	-0.00071	0.00050	0.00117	-0.00071	0.00050	0.00000	0.00001	0.00000	0.01254	0.02871	0.00389	0.00696	0.00097	-0.00007	0.00050	-0.00040	-0.00156	0.00050	-0.00040	-0.00156	-0.00000	-0.00001	-0.00001	2.61423	0.98677	-0.39576
1878	0.00006	0.00001	-0.00002	0.00290	0.00051	-0.00101	0.13709	0.10858	-0.09077	-0.00073	0.00382	-0.00297	-0.00497	-0.00382	-0.00305	-0.00150	-0.00025	-0.00035	0.00075	-0.00222	0.00277	-0.00029	0.00148	0.00293	-0.00085	0.00005	0.00014	0.00395	-0.00294	-0.00511	0.04234	-0.00316	0.01853	0.00356	0.00139	0.00203	0.00108	-0.00133	0.00042	0.00108	-0.00133	0.00042	-0.00001	0.00001	0.00000	0.00221	0.03036	-0.02404	0.00961	0.00389	-0.00269	-0.00083	-0.00134	-0.00160	-0.00083	-0.00134	-0.00160	0.00002	-0.00001	-0.00000	2.61899	0.76359	-0.36726
1879	0.00005	-0.00012	-0.00004	0.00225	-0.00423	-0.00174	0.18050	0.07470	-0.08173	-0.00053	0.00499	-0.00356	-0.00507	-0.00511	-0.00213	-0.00069	-0.00069	0.00012	-0.00038	-0.00013	0.00175	-0.00003	0.00187	0.00135	0.00012	0.00023	-0.00014	0.00426	-0.00321	-0.00311	0.03543	-0.00253	0.01408	0.00301	0.00182	0.00124	0.00073	-0.00120	0.00036	0.00073	-0.00120	0.00036	-0.00001	0.00000	0.00000	-0.00613	0.02100	-0.03471	0.01003	0.00707	-0.00321	-0.00083	-0.00130	-0.00239	-0.00083	-0.00130	-0.00239	0.00002	-0.00001	-0.00001	2.62594	0.55150	-0.34945
1880	-0.00004	-0.00010	-0.00005	-0.00183	-0.00339	-0.00192	0.21520	0.04424	-0.07069	-0.00182	0.00538	-0.00494	-0.00529	-0.00602	-0.00195	-0.00046	-0.00125	-0.00006	-0.00090	0.00186	0.00143	0.00089	0.00221	0.00074	0.00047	0.00049	-0.00030	0.00503	-0.00334	-0.00032	0.02691	-0.00869	0.00560	0.00191	0.00190	-0.00015	0.00017	-0.00042	0.00015	0.00017	-0.00042	0.00015	-0.00000	0.00000	0.00000	-0.01491	0.00349	-0.03611	0.00985	0.00885	-0.00236	-0.00008	-0.00059	-0.00284	-0.00008	-0.00059	-0.00284	0.00001	-0.00001	-0.00001	2.60808	0.38330	-0.34444
1881	-0.00018	-0.00003	-0.00004	-0.00827	-0.00066	-0.00184	0.28141	0.04193	-0.06518	-0.00351	0.00524	-0.00593	-0.00584	-0.00580	-0.00258	-0.00099	-0.00184	-0.00115	-0.00059	0.00264	0.00180	0.00154	0.00178	0.00161	-0.00023	0.00068	0.00017	0.00495	-0.00323	0.00100	0.02587	-0.02066	0.00449	0.00130	0.00272	-0.00096	-0.00055	0.00046	-0.00025	-0.00055	0.00046	-0.00025	0.00000	-0.00000	-0.00000	-0.02784	-0.01416	-0.03826	0.01038	0.00890	-0.00143	0.00067	0.00012	-0.00230	0.00067	0.00012	-0.00230	-0.00000	-0.00000	-0.00001	2.56030	0.27290	-0.35814
1882	-0.00027	0.00000	-0.00005	-0.01271	0.00056	-0.00215	0.37137	0.06417	-0.06010	-0.00429	0.00476	-0.00569	-0.00621	-0.00442	-0.00340	-0.00172	-0.00206	-0.00240	0.00054	0.00173	0.00207	0.00127	0.00066	0.00298	-0.00134	0.00061	0.00100	0.00483	-0.00328	0.00012	0.03185	-0.02879	0.00485	0.00138	0.00377	-0.00152	-0.00112	0.00089	-0.00051	-0.00112	0.00089	-0.00051	0.00000	-0.00001	-0.00000	-0.04924	-0.02178	-0.03773	0.01179	0.00722	-0.00040	0.00152	0.00062	-0.00117	0.00152	0.00062	-0.00117	-0.00000	0.00000	-0.00001	2.46982	0.20015	-0.36482
1883	-0.00023	0.00004	-0.00007	-0.01077	0.00183	-0.00312	0.41592	0.08259	-0.04033	-0.00419	0.00408	-0.00502	-0.00550	-0.00263	-0.00392	-0.00187	-0.00138	-0.00262	0.00218	-0.00036	0.00165	0.00012	-0.00009	0.00339	-0.00180	0.00033	0.00133	0.00545	-0.00388	-0.00171	0.03816	-0.02499	-0.00015	0.00128	0.00375	-0.00191	-0.00110	0.00077	-0.00017	-0.00110	0.00077	-0.00017	0.00000	-0.00001	-0.00000	-0.07694	-0.01355	-0.02811	0.01389	0.00416	0.00110	0.00274	0.00104	-0.00009	0.00274	0.00104	-0.00009	-0.00000	0.00000	-0.00000	2.32263	0.14673	-0.31941
1884	-0.00006	0.00013	-0.00009	-0.00267	0.00537	-0.00474	0.36830	0.07145	-0.00887	-0.00412	0.00375	-0.00544	-0.00368	-0.00143	-0.00414	-0.00123	-0.00001	-0.00165	0.00333	-0.00206	0.00087	-0.00118	0.00032	0.00262	-0.00125	0.00010	0.00091	0.00560	-0.00515	-0.00273	0.03975	-0.01176	-0.00623	0.00051	0.00202	-0.00138	-0.00048	0.00051	0.00066	-0.00048	0.00051	0.00066	0.00000	-0.00000	0.00000	-0.09951	0.00430	-0.01365	0.01615	0.00070	0.00260	0.00396	0.00146	0.00063	0.00396	0.00146	0.00063	0.00000	0.00000	0.00000	2.13089	0.10407	-0.22234
1885	0.00013	0.00023	-0.00013	0.00611	0.00891	-0.00648	0.27055	0.02846	0.00387	-0.00473	0.00387	-0.00707	-0.00178	-0.00143	-0.00395	-0.00039	0.00094	-0.00045	0.00268	-0.00210	0.00071	-0.00173	0.00139	0.00172	-0.00035	0.00010	0.00035	0.00406	-0.00614	-0.00196	0.03474	0.00156	-0.00340	-0.00032	-0.00030	0.00053	0.00027	0.00046	0.00126	0.00027	0.00046	0.00126	0.00001	0.00000	0.00000	-0.10720	0.01645	-0.00832	0.01766	-0.00171	0.00294	0.00437	0.00167	0.00117	0.00437	0.00167	0.00117	0.00001	0.00001	0.00000	1.93542	0.05280	-0.14700
