	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2937	0.32345	0.21792	0.00574	0.18325	0.76543	0.00782	0.29416	0.17544	0.00924	0.18839	0.71397	0.00879	0.31355	0.17051	0.01662	0.16751	0.71855	0.01526	0.20212	0.00934	0.02514	0.18748	0.51820	0.01955
2938	0.32368	0.21764	0.00567	0.18317	0.76555	0.00792	0.29424	0.17525	0.00909	0.18828	0.71409	0.00891	0.31361	0.17028	0.01651	0.16743	0.71868	0.01551	0.20167	0.00947	0.02525	0.18732	0.51832	0.01950
2939	0.32387	0.21735	0.00559	0.18326	0.76573	0.00815	0.29429	0.17505	0.00884	0.18826	0.71425	0.00904	0.31361	0.17006	0.01636	0.16748	0.71889	0.01582	0.20119	0.00960	0.02530	0.18692	0.51847	0.01948
2940	0.32413	0.21709	0.00555	0.18355	0.76590	0.00839	0.29439	0.17489	0.00871	0.18840	0.71441	0.00910	0.31367	0.16988	0.01634	0.16768	0.71911	0.01601	0.20071	0.00980	0.02540	0.18652	0.51863	0.01959
2941	0.32454	0.21688	0.00552	0.18384	0.76594	0.00857	0.29463	0.17481	0.00892	0.18868	0.71444	0.00906	0.31386	0.16973	0.01662	0.16794	0.71917	0.01590	0.20022	0.01014	0.02564	0.18661	0.51869	0.01985
2942	0.32505	0.21667	0.00555	0.18389	0.76586	0.00861	0.29495	0.17478	0.00942	0.18889	0.71439	0.00893	0.31413	0.16961	0.01718	0.16806	0.71907	0.01551	0.19965	0.01060	0.02599	0.18726	0.51865	0.02019
2943	0.32553	0.21650	0.00570	0.18369	0.76583	0.00855	0.29524	0.17479	0.00995	0.18893	0.71438	0.00876	0.31438	0.16952	0.01775	0.16801	0.71898	0.01509	0.19906	0.01111	0.02636	0.18799	0.51866	0.02038
2944	0.32573	0.21661	0.00597	0.18359	0.76591	0.00858	0.29533	0.17499	0.01032	0.18895	0.71447	0.00862	0.31445	0.16966	0.01810	0.16800	0.71903	0.01486	0.19864	0.01160	0.02665	0.18835	0.51875	0.02018
2945	0.32541	0.21722	0.00626	0.18390	0.76600	0.00887	0.29506	0.17556	0.01057	0.18920	0.71455	0.00847	0.31422	0.17022	0.01826	0.16827	0.71915	0.01479	0.19859	0.01204	0.02691	0.18825	0.51881	0.01970
2946	0.32468	0.21820	0.00648	0.18451	0.76600	0.00933	0.29451	0.17641	0.01078	0.18963	0.71454	0.00823	0.31372	0.17114	0.01840	0.16875	0.71922	0.01468	0.19880	0.01245	0.02724	0.18789	0.51880	0.01931
2947	0.32404	0.21913	0.00657	0.18495	0.76600	0.00962	0.29404	0.17723	0.01091	0.18993	0.71454	0.00792	0.31326	0.17207	0.01859	0.16910	0.71930	0.01444	0.19899	0.01293	0.02778	0.18753	0.51882	0.01923
2948	0.32389	0.21966	0.00643	0.18495	0.76617	0.00949	0.29389	0.17775	0.01079	0.18990	0.71471	0.00765	0.31307	0.17269	0.01862	0.16909	0.71951	0.01421	0.19889	0.01353	0.02860	0.18735	0.51902	0.01940
2949	0.32418	0.21972	0.00606	0.18456	0.76651	0.00893	0.29397	0.17795	0.01039	0.18960	0.71506	0.00735	0.31311	0.17290	0.01834	0.16878	0.71984	0.01390	0.19830	0.01430	0.02981	0.18741	0.51940	0.01965
2950	0.32467	0.21942	0.00558	0.18395	0.76685	0.00810	0.29412	0.17791	0.00987	0.18917	0.71541	0.00676	0.31322	0.17281	0.01785	0.16832	0.72014	0.01326	0.19722	0.01525	0.03144	0.18766	0.51979	0.01985
2951	0.32524	0.21895	0.00510	0.18334	0.76712	0.00730	0.29426	0.17777	0.00949	0.18877	0.71570	0.00592	0.31335	0.17258	0.01746	0.16788	0.72038	0.01231	0.19585	0.01637	0.03354	0.18790	0.52014	0.01991
2952	0.32574	0.21855	0.00469	0.18300	0.76745	0.00681	0.29436	0.17770	0.00943	0.18856	0.71606	0.00515	0.31343	0.17246	0.01741	0.16765	0.72073	0.01149	0.19450	0.01764	0.03625	0.18796	0.52054	0.01975
2953	0.32594	0.21842	0.00427	0.18296	0.76797	0.00656	0.29427	0.17789	0.00968	0.18849	0.71657	0.00469	0.31333	0.17264	0.01767	0.16760	0.72127	0.01107	0.19333	0.01910	0.03984	0.18780	0.52107	0.01948
2954	0.32573	0.21864	0.00375	0.18285	0.76849	0.00627	0.29388	0.17838	0.01007	0.18833	0.71710	0.00434	0.31300	0.17320	0.01799	0.16747	0.72182	0.01079	0.19242	0.02084	0.04469	0.18748	0.52161	0.01938
2955	0.32513	0.21914	0.00311	0.18250	0.76878	0.00587	0.29323	0.17911	0.01055	0.18798	0.71739	0.00375	0.31245	0.17409	0.01830	0.16713	0.72216	0.01022	0.19186	0.02291	0.05103	0.18705	0.52198	0.01968
2956	0.32427	0.21976	0.00241	0.18217	0.76877	0.00550	0.29244	0.17996	0.01125	0.18764	0.71740	0.00293	0.31181	0.17518	0.01878	0.16681	0.72224	0.00940	0.19178	0.02535	0.05895	0.18646	0.52211	0.02026
2957	0.32318	0.22038	0.00167	0.18217	0.76866	0.00528	0.29154	0.18087	0.01231	0.18752	0.71731	0.00225	0.31108	0.17642	0.01962	0.16672	0.72225	0.00873	0.19217	0.02839	0.06876	0.18575	0.52212	0.02074
2958	0.32179	0.22096	0.00083	0.18242	0.76860	0.00516	0.29044	0.18190	0.01372	0.18760	0.71724	0.00191	0.31017	0.17788	0.02077	0.16682	0.72228	0.00839	0.19292	0.03265	0.08102	0.18509	0.52211	0.02086
2959	0.32017	0.22144	-0.00013	0.18265	0.76853	0.00505	0.28917	0.18312	0.01557	0.18771	0.71716	0.00178	0.30911	0.17961	0.02228	0.16692	0.72225	0.00820	0.19403	0.03902	0.09615	0.18463	0.52203	0.02066
2960	0.31844	0.22176	-0.00103	0.18267	0.76838	0.00495	0.28793	0.18477	0.01836	0.18772	0.71701	0.00169	0.30808	0.18180	0.02468	0.16689	0.72210	0.00795	0.19568	0.04820	0.11403	0.18443	0.52186	0.02035
2961	0.31664	0.22216	-0.00131	0.18245	0.76831	0.00488	0.28696	0.18745	0.02298	0.18763	0.71696	0.00153	0.30732	0.18504	0.02885	0.16675	0.72201	0.00765	0.19817	0.06047	0.13391	0.18454	0.52179	0.02000
2962	0.31480	0.22359	0.00028	0.18218	0.76853	0.00480	0.28654	0.19230	0.03023	0.18754	0.71720	0.00140	0.30708	0.19046	0.03567	0.16661	0.72218	0.00742	0.20173	0.07567	0.15480	0.18497	0.52200	0.01964
2963	0.31323	0.22813	0.00538	0.18209	0.76897	0.00466	0.28687	0.20084	0.04054	0.18760	0.71765	0.00133	0.30756	0.19960	0.04557	0.16664	0.72256	0.00729	0.20640	0.09346	0.17584	0.18558	0.52243	0.01941
2964	0.31243	0.23833	0.01511	0.18221	0.76934	0.00458	0.28796	0.21442	0.05390	0.18781	0.71804	0.00122	0.30875	0.21375	0.05857	0.16683	0.72293	0.00713	0.21175	0.11353	0.19647	0.18602	0.52284	0.01959
2965	0.31250	0.25533	0.02919	0.18227	0.76943	0.00472	0.28947	0.23326	0.06991	0.18793	0.71815	0.00100	0.31034	0.23308	0.07428	0.16695	0.72308	0.00687	0.21709	0.13551	0.21660	0.18610	0.52306	0.02042
2966	0.31294	0.27776	0.04636	0.18200	0.76922	0.00501	0.29092	0.25620	0.08790	0.18775	0.71800	0.00068	0.31184	0.25641	0.09203	0.16677	0.72299	0.00654	0.22191	0.15913	0.23666	0.18591	0.52310	0.02186
2967	0.31338	0.30320	0.06512	0.18143	0.76890	0.00522	0.29214	0.28154	0.10701	0.18727	0.71774	0.00033	0.31309	0.28216	0.11094	0.16632	0.72277	0.00621	0.22630	0.18434	0.25712	0.18559	0.52305	0.02349
2968	0.31413	0.33036	0.08449	0.18089	0.76863	0.00528	0.29354	0.30835	0.12652	0.18677	0.71751	0.00007	0.31450	0.30944	0.13029	0.16585	0.72258	0.00602	0.23083	0.21113	0.27795	0.18524	0.52301	0.02473
2969	0.31575	0.35963	0.10431	0.18069	0.76849	0.00539	0.29563	0.33681	0.14614	0.18652	0.71739	-0.00007	0.31658	0.33840	0.14979	0.16564	0.72251	0.00599	0.23584	0.23923	0.29850	0.18496	0.52299	0.02537
2970	0.31816	0.39185	0.12471	0.18089	0.76844	0.00567	0.29834	0.36753	0.16583	0.18662	0.71736	-0.00013	0.31927	0.36954	0.16942	0.16578	0.72253	0.00606	0.24109	0.26815	0.31800	0.18488	0.52301	0.02564
2971	0.32056	0.42717	0.14558	0.18149	0.76842	0.00606	0.30103	0.40080	0.18557	0.18712	0.71738	-0.00017	0.32192	0.40313	0.18913	0.16632	0.72260	0.00612	0.24616	0.29766	0.33611	0.18513	0.52307	0.02595
2972	0.32219	0.46509	0.16654	0.18242	0.76835	0.00653	0.30321	0.43654	0.20527	0.18796	0.71739	-0.00036	0.32407	0.43920	0.20882	0.16720	0.72268	0.00600	0.25121	0.32802	0.35303	0.18566	0.52320	0.02659
2973	0.32305	0.50528	0.18730	0.18340	0.76825	0.00705	0.30497	0.47471	0.22491	0.18884	0.71741	-0.00078	0.32578	0.47777	0.22843	0.16813	0.72280	0.00564	0.25662	0.35975	0.36899	0.18621	0.52343	0.02761
2974	0.32362	0.54782	0.20814	0.18412	0.76824	0.00748	0.30656	0.51528	0.24453	0.18947	0.71751	-0.00111	0.32730	0.51876	0.24811	0.16880	0.72299	0.00536	0.26201	0.39321	0.38392	0.18657	0.52375	0.02869
2975	0.32424	0.59277	0.22962	0.18470	0.76842	0.00778	0.30798	0.55804	0.26433	0.18997	0.71773	-0.00102	0.32863	0.56184	0.26808	0.16932	0.72326	0.00546	0.26647	0.42828	0.39757	0.18681	0.52408	0.02950
2976	0.32481	0.63970	0.25214	0.18570	0.76869	0.00814	0.30908	0.60256	0.28453	0.19087	0.71800	-0.00074	0.32965	0.60650	0.28854	0.17023	0.72359	0.00571	0.26971	0.46463	0.40998	0.18725	0.52439	0.02999
2977	0.32503	0.68787	0.27576	0.18731	0.76888	0.00873	0.30974	0.64831	0.30536	0.19236	0.71829	-0.00082	0.33027	0.65222	0.30959	0.17172	0.72396	0.00560	0.27226	0.50205	0.42162	0.18806	0.52476	0.03029
2978	0.32512	0.73681	0.30058	0.18883	0.76897	0.00931	0.31029	0.69496	0.32710	0.19380	0.71860	-0.00132	0.33082	0.69872	0.33146	0.17318	0.72433	0.00509	0.27472	0.54054	0.43294	0.18903	0.52516	0.03030
2979	0.32583	0.78639	0.32687	0.18939	0.76914	0.00939	0.31132	0.74244	0.34994	0.19440	0.71887	-0.00171	0.33185	0.74599	0.35449	0.17379	0.72458	0.00474	0.27715	0.58024	0.44395	0.18987	0.52539	0.02967
2980	0.32737	0.83647	0.35482	0.18880	0.76939	0.00890	0.31298	0.79061	0.37392	0.19399	0.71903	-0.00170	0.33344	0.79393	0.37892	0.17336	0.72461	0.00482	0.27930	0.62114	0.45429	0.19037	0.52534	0.02848
2981	0.32901	0.88674	0.38451	0.18767	0.76945	0.00831	0.31467	0.83921	0.39900	0.19305	0.71900	-0.00175	0.33498	0.84227	0.40475	0.17241	0.72444	0.00484	0.28107	0.66315	0.46372	0.19041	0.52513	0.02741
2982	0.32980	0.93685	0.41599	0.18669	0.76919	0.00801	0.31566	0.88800	0.42540	0.19220	0.71880	-0.00231	0.33576	0.89072	0.43197	0.17155	0.72420	0.00428	0.28254	0.70634	0.47246	0.19005	0.52496	0.02702
2983	0.32964	0.98624	0.44918	0.18600	0.76881	0.00798	0.31590	0.93658	0.45368	0.19161	0.71865	-0.00333	0.33586	0.93880	0.46086	0.17094	0.72408	0.00318	0.28400	0.75077	0.48142	0.18953	0.52502	0.02740
2984	0.32931	1.03417	0.48389	0.18540	0.76862	0.00802	0.31614	0.98416	0.48428	0.19117	0.71876	-0.00449	0.33605	0.98580	0.49177	0.17047	0.72424	0.00187	0.28604	0.79615	0.49211	0.18919	0.52549	0.02839
2985	0.32939	1.08040	0.52001	0.18482	0.76861	0.00803	0.31691	1.03030	0.51704	0.19087	0.71910	-0.00567	0.33680	1.03140	0.52467	0.17012	0.72459	0.00053	0.28894	0.84214	0.50571	0.18940	0.52627	0.02973
2986	0.32961	1.12516	0.55772	0.18439	0.76858	0.00795	0.31775	1.07523	0.55126	0.19082	0.71943	-0.00680	0.33758	1.07581	0.55908	0.17001	0.72488	-0.00076	0.29177	0.88869	0.52226	0.19020	0.52704	0.03099
2987	0.32919	1.16842	0.59741	0.18407	0.76854	0.00768	0.31767	1.11920	0.58647	0.19087	0.71962	-0.00770	0.33739	1.11917	0.59457	0.17001	0.72501	-0.00178	0.29302	0.93581	0.54093	0.19122	0.52756	0.03169
2988	0.32764	1.20966	0.63922	0.18364	0.76866	0.00716	0.31627	1.16195	0.62279	0.19077	0.71978	-0.00817	0.33584	1.16118	0.63123	0.16986	0.72506	-0.00234	0.29244	0.98328	0.56098	0.19208	0.52783	0.03175
2989	0.32499	1.24815	0.68272	0.18296	0.76902	0.00654	0.31388	1.20274	0.66058	0.19040	0.72001	-0.00823	0.33324	1.20112	0.66938	0.16944	0.72517	-0.00247	0.29108	1.03052	0.58227	0.19265	0.52805	0.03160
2990	0.32119	1.28323	0.72697	0.18204	0.76948	0.00601	0.31058	1.24067	0.69956	0.18978	0.72036	-0.00820	0.32975	1.23820	0.70857	0.16877	0.72541	-0.00252	0.28953	1.07654	0.60506	0.19289	0.52844	0.03181
2991	0.31575	1.31448	0.77078	0.18107	0.76978	0.00560	0.30584	1.27529	0.73851	0.18909	0.72068	-0.00854	0.32494	1.27219	0.74747	0.16804	0.72568	-0.00298	0.28726	1.12012	0.62947	0.19288	0.52904	0.03272
2992	0.30816	1.34213	0.81309	0.18040	0.76967	0.00525	0.29905	1.30692	0.77631	0.18869	0.72076	-0.00940	0.31826	1.30356	0.78495	0.16760	0.72576	-0.00398	0.28367	1.16067	0.65513	0.19299	0.52971	0.03447
2993	0.29839	1.36700	0.85345	0.18028	0.76911	0.00494	0.29014	1.33619	0.81273	0.18888	0.72049	-0.01045	0.30954	1.33292	0.82095	0.16775	0.72550	-0.00520	0.27881	1.19863	0.68134	0.19383	0.53032	0.03702
2994	0.28682	1.38983	0.89192	0.18059	0.76828	0.00474	0.27949	1.36344	0.84805	0.18967	0.71995	-0.01130	0.29907	1.36043	0.85595	0.16849	0.72492	-0.00624	0.27309	1.23497	0.70745	0.19585	0.53091	0.04031
2995	0.27417	1.41110	0.92858	0.18087	0.76750	0.00457	0.26776	1.38893	0.88229	0.19066	0.71938	-0.01167	0.28744	1.38615	0.89002	0.16939	0.72420	-0.00682	0.26638	1.27029	0.73317	0.19897	0.53166	0.04429
2996	0.26179	1.43122	0.96311	0.18085	0.76709	0.00421	0.25592	1.41323	0.91498	0.19154	0.71896	-0.01143	0.27566	1.41050	0.92257	0.17017	0.72352	-0.00677	0.25807	1.30457	0.75845	0.20283	0.53277	0.04896
2997	0.25122	1.45072	0.99505	0.18081	0.76698	0.00360	0.24521	1.43720	0.94548	0.19243	0.71870	-0.01085	0.26501	1.43429	0.95285	0.17097	0.72297	-0.00633	0.24814	1.33773	0.78297	0.20711	0.53433	0.05421
2998	0.24352	1.47027	1.02406	0.18106	0.76689	0.00290	0.23671	1.46149	0.97354	0.19351	0.71848	-0.01039	0.25658	1.45816	0.98054	0.17198	0.72251	-0.00598	0.23765	1.37044	0.80615	0.21138	0.53630	0.05983
2999	0.23901	1.49073	1.05020	0.18157	0.76665	0.00226	0.23096	1.48624	0.99930	0.19471	0.71821	-0.01023	0.25093	1.48237	1.00572	0.17313	0.72206	-0.00594	0.22764	1.40394	0.82746	0.21517	0.53854	0.06554
3000	0.23764	1.51276	1.07362	0.18219	0.76628	0.00186	0.22788	1.51150	1.02284	0.19593	0.71789	-0.01016	0.24802	1.50716	1.02837	0.17429	0.72162	-0.00605	0.21834	1.43907	0.84685	0.21827	0.54093	0.07123
3001	0.23837	1.53651	1.09405	0.18284	0.76595	0.00184	0.22654	1.53791	1.04372	0.19705	0.71764	-0.00995	0.24689	1.53331	1.04815	0.17537	0.72129	-0.00603	0.20974	1.47563	0.86441	0.22063	0.54339	0.07680
3002	0.23891	1.56136	1.11073	0.18339	0.76584	0.00206	0.22518	1.56645	1.06112	0.19789	0.71756	-0.00948	0.24572	1.56187	1.06461	0.17617	0.72119	-0.00573	0.20269	1.51271	0.87968	0.22215	0.54575	0.08183
3003	0.23785	1.58613	1.12245	0.18362	0.76604	0.00223	0.22292	1.59710	1.07415	0.19827	0.71769	-0.00887	0.24357	1.59270	1.07719	0.17653	0.72133	-0.00522	0.19840	1.54926	0.89134	0.22285	0.54774	0.08576
3004	0.23629	1.61016	1.12793	0.18357	0.76639	0.00220	0.22086	1.62816	1.08196	0.19834	0.71796	-0.00837	0.24154	1.62389	1.08490	0.17658	0.72160	-0.00482	0.19686	1.58422	0.89809	0.22303	0.54922	0.08836
3005	0.23627	1.63375	1.12764	0.18350	0.76658	0.00208	0.22056	1.65718	1.08429	0.19848	0.71814	-0.00814	0.24127	1.65298	1.08716	0.17669	0.72174	-0.00473	0.19684	1.61649	0.89965	0.22317	0.55017	0.08993
3006	0.23837	1.65660	1.12400	0.18344	0.76651	0.00197	0.22242	1.68228	1.08204	0.19877	0.71816	-0.00815	0.24315	1.67804	1.08473	0.17694	0.72166	-0.00496	0.19786	1.64510	0.89676	0.22345	0.55072	0.09082
3007	0.24207	1.67734	1.11897	0.18320	0.76627	0.00186	0.22623	1.70264	1.07673	0.19895	0.71809	-0.00839	0.24693	1.69819	1.07928	0.17707	0.72144	-0.00541	0.20093	1.66933	0.89082	0.22385	0.55099	0.09112
3008	0.24745	1.69465	1.11337	0.18265	0.76593	0.00179	0.23219	1.71844	1.07005	0.19886	0.71799	-0.00886	0.25281	1.71362	1.07261	0.17693	0.72116	-0.00605	0.20713	1.68874	0.88350	0.22431	0.55104	0.09075
3009	0.25546	1.70806	1.10792	0.18193	0.76551	0.00172	0.24105	1.73051	1.06361	0.19855	0.71782	-0.00945	0.26154	1.72524	1.06626	0.17658	0.72083	-0.00674	0.21687	1.70358	0.87652	0.22474	0.55073	0.08972
3010	0.26646	1.71819	1.10358	0.18117	0.76511	0.00149	0.25310	1.74005	1.05864	0.19812	0.71760	-0.00993	0.27342	1.73420	1.06145	0.17612	0.72046	-0.00729	0.23006	1.71531	0.87111	0.22487	0.54994	0.08813
3011	0.27935	1.72676	1.10109	0.18042	0.76490	0.00106	0.26728	1.74829	1.05564	0.19758	0.71745	-0.01032	0.28735	1.74175	1.05865	0.17556	0.72021	-0.00775	0.24586	1.72591	0.86762	0.22441	0.54883	0.08605
3012	0.29232	1.73614	1.10078	0.17959	0.76497	0.00059	0.28158	1.75588	1.05419	0.19683	0.71756	-0.01084	0.30139	1.74867	1.05745	0.17480	0.72027	-0.00836	0.26259	1.73640	0.86558	0.22326	0.54777	0.08357
3013	0.30411	1.74791	1.10225	0.17862	0.76523	0.00022	0.29459	1.76248	1.05354	0.19585	0.71793	-0.01166	0.31413	1.75469	1.05705	0.17381	0.72064	-0.00923	0.27866	1.74638	0.86433	0.22170	0.54698	0.08079
3014	0.31502	1.76197	1.10372	0.17755	0.76550	-0.00012	0.30651	1.76773	1.05303	0.19482	0.71839	-0.01265	0.32576	1.75934	1.05676	0.17277	0.72107	-0.01027	0.29348	1.75477	0.86335	0.22035	0.54632	0.07780
3015	0.32703	1.77696	1.10294	0.17647	0.76555	-0.00050	0.31899	1.77231	1.05206	0.19405	0.71871	-0.01361	0.33797	1.76340	1.05596	0.17198	0.72125	-0.01132	0.30766	1.76046	0.86221	0.21993	0.54555	0.07464
3016	0.34182	1.79140	1.09915	0.17549	0.76522	-0.00082	0.33375	1.77754	1.04997	0.19362	0.71875	-0.01451	0.35265	1.76852	1.05403	0.17150	0.72103	-0.01228	0.32235	1.76249	0.86035	0.22088	0.54467	0.07147
3017	0.35888	1.80447	1.09220	0.17459	0.76451	-0.00096	0.35069	1.78354	1.04561	0.19336	0.71854	-0.01542	0.36973	1.77492	1.04986	0.17122	0.72049	-0.01317	0.33765	1.76039	0.85691	0.22305	0.54389	0.06858
3018	0.37629	1.81540	1.08087	0.17373	0.76373	-0.00100	0.36773	1.78901	1.03721	0.19317	0.71829	-0.01626	0.38695	1.78086	1.04159	0.17101	0.71987	-0.01391	0.35155	1.75494	0.85042	0.22589	0.54348	0.06628
3019	0.39288	1.82373	1.06308	0.17293	0.76321	-0.00099	0.38306	1.79318	1.02251	0.19311	0.71827	-0.01674	0.40229	1.78507	1.02688	0.17093	0.71947	-0.01439	0.36163	1.74814	0.83860	0.22872	0.54353	0.06474
3020	0.40780	1.82986	1.03720	0.17235	0.76298	-0.00079	0.39597	1.79660	0.99940	0.19320	0.71845	-0.01682	0.41509	1.78819	1.00370	0.17099	0.71934	-0.01455	0.36774	1.74134	0.81923	0.23083	0.54381	0.06396
3021	0.41906	1.83500	1.00306	0.17208	0.76287	-0.00037	0.40566	1.80000	0.96741	0.19331	0.71861	-0.01666	0.42475	1.79153	0.97175	0.17109	0.71935	-0.01449	0.37183	1.73407	0.79185	0.23176	0.54402	0.06383
3022	0.42505	1.83991	0.96153	0.17205	0.76281	0.00002	0.41145	1.80309	0.92784	0.19330	0.71859	-0.01637	0.43069	1.79514	0.93248	0.17107	0.71935	-0.01426	0.37590	1.72482	0.75777	0.23140	0.54398	0.06425
3023	0.42638	1.84347	0.91387	0.17212	0.76298	0.00012	0.41370	1.80429	0.88257	0.19312	0.71850	-0.01587	0.43312	1.79719	0.88781	0.17089	0.71940	-0.01383	0.38055	1.71243	0.71894	0.22979	0.54377	0.06517
3024	0.42502	1.84347	0.86182	0.17231	0.76363	-0.00011	0.41358	1.80176	0.83346	0.19280	0.71856	-0.01507	0.43303	1.79549	0.83957	0.17058	0.71974	-0.01312	0.38496	1.69639	0.67728	0.22702	0.54356	0.06645
3025	0.42262	1.83811	0.80754	0.17267	0.76462	-0.00047	0.41214	1.79418	0.78233	0.19243	0.71881	-0.01412	0.43146	1.78857	0.78942	0.17022	0.72035	-0.01226	0.38814	1.67626	0.63457	0.22352	0.54346	0.06789
3026	0.42032	1.82651	0.75283	0.17304	0.76555	-0.00076	0.41033	1.78084	0.73070	0.19201	0.71907	-0.01319	0.42946	1.77581	0.73867	0.16983	0.72098	-0.01137	0.38958	1.65153	0.59227	0.22010	0.54341	0.06924
3027	0.41910	1.80854	0.69881	0.17323	0.76623	-0.00089	0.40909	1.76159	0.67954	0.19156	0.71924	-0.01232	0.42809	1.75710	0.68814	0.16940	0.72142	-0.01051	0.38939	1.62205	0.55128	0.21748	0.54330	0.07023
3028	0.41943	1.78448	0.64602	0.17333	0.76674	-0.00090	0.40897	1.73661	0.62946	0.19120	0.71941	-0.01161	0.42789	1.73258	0.63844	0.16906	0.72176	-0.00977	0.38823	1.58816	0.51180	0.21578	0.54310	0.07057
3029	0.42097	1.75460	0.59469	0.17369	0.76716	-0.00085	0.40981	1.70605	0.58077	0.19114	0.71960	-0.01131	0.42867	1.70238	0.59001	0.16902	0.72212	-0.00939	0.38690	1.55019	0.47356	0.21463	0.54285	0.07022
3030	0.42320	1.71915	0.54527	0.17459	0.76745	-0.00073	0.41111	1.67021	0.53370	0.19145	0.71975	-0.01146	0.42993	1.66678	0.54312	0.16937	0.72249	-0.00938	0.38518	1.50840	0.43644	0.21364	0.54247	0.06928
3031	0.42574	1.67875	0.49857	0.17585	0.76761	-0.00047	0.41234	1.62978	0.48869	0.19191	0.71977	-0.01179	0.43113	1.62642	0.49819	0.16990	0.72281	-0.00943	0.38173	1.46343	0.40091	0.21258	0.54180	0.06784
3032	0.42789	1.63450	0.45508	0.17700	0.76767	-0.00006	0.41278	1.58581	0.44637	0.19214	0.71967	-0.01200	0.43159	1.58234	0.45581	0.17022	0.72303	-0.00923	0.37574	1.41623	0.36773	0.21145	0.54084	0.06601
3033	0.42831	1.58785	0.41430	0.17766	0.76768	0.00043	0.41155	1.53949	0.40688	0.19194	0.71957	-0.01205	0.43039	1.53592	0.41621	0.17013	0.72318	-0.00884	0.36814	1.36735	0.33763	0.21044	0.53979	0.06397
3034	0.42574	1.53997	0.37518	0.17788	0.76773	0.00095	0.40800	1.49169	0.36967	0.19150	0.71958	-0.01216	0.42689	1.48832	0.37899	0.16978	0.72336	-0.00852	0.36068	1.31670	0.31094	0.20971	0.53895	0.06187
3035	0.41998	1.49114	0.33719	0.17811	0.76772	0.00150	0.40221	1.44266	0.33426	0.19125	0.71968	-0.01246	0.42118	1.43991	0.34359	0.16961	0.72356	-0.00849	0.35445	1.26418	0.28761	0.20940	0.53833	0.05980
3036	0.41198	1.44106	0.30093	0.17873	0.76746	0.00209	0.39494	1.39223	0.30079	0.19159	0.71966	-0.01293	0.41406	1.39043	0.31007	0.16999	0.72359	-0.00876	0.34960	1.21019	0.26731	0.20959	0.53769	0.05782
3037	0.40295	1.38959	0.26767	0.17969	0.76686	0.00272	0.38708	1.34041	0.26991	0.19246	0.71942	-0.01345	0.40636	1.33971	0.27900	0.17088	0.72334	-0.00920	0.34587	1.15546	0.24971	0.21047	0.53694	0.05598
3038	0.39367	1.33699	0.23833	0.18063	0.76611	0.00341	0.37915	1.28749	0.24217	0.19351	0.71909	-0.01389	0.39855	1.28792	0.25101	0.17193	0.72292	-0.00957	0.34291	1.10057	0.23461	0.21224	0.53625	0.05436
3039	0.38453	1.28377	0.21292	0.18132	0.76551	0.00412	0.37135	1.23399	0.21775	0.19441	0.71888	-0.01404	0.39082	1.23549	0.22633	0.17283	0.72253	-0.00958	0.34031	1.04602	0.22207	0.21473	0.53578	0.05306
3040	0.37590	1.23056	0.19086	0.18200	0.76516	0.00483	0.36394	1.18055	0.19644	0.19520	0.71878	-0.01389	0.38342	1.18306	0.20476	0.17364	0.72228	-0.00920	0.33775	0.99247	0.21236	0.21732	0.53551	0.05216
3041	0.36846	1.17783	0.17150	0.18317	0.76493	0.00550	0.35745	1.12769	0.17778	0.19618	0.71873	-0.01377	0.37691	1.13109	0.18581	0.17467	0.72219	-0.00882	0.33509	0.94047	0.20537	0.21928	0.53535	0.05165
3042	0.36270	1.12589	0.15435	0.18468	0.76482	0.00603	0.35224	1.07572	0.16140	0.19731	0.71883	-0.01398	0.37172	1.07980	0.16907	0.17586	0.72238	-0.00886	0.33218	0.89020	0.20003	0.22021	0.53538	0.05132
