	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2932	0.31696	0.22403	-0.01400	-0.00623	0.71828	0.00264	0.30487	0.18378	0.01503	0.00082	0.66815	0.00943	0.33730	0.18820	0.01802	-0.03376	0.67132	0.01498	0.29243	0.06603	0.16782	-0.00405	0.47095	0.01780
2933	0.31689	0.22366	-0.01402	-0.00642	0.71828	0.00279	0.30459	0.18365	0.01525	0.00067	0.66811	0.00922	0.33700	0.18801	0.01844	-0.03388	0.67130	0.01490	0.29114	0.06538	0.16755	-0.00420	0.47093	0.01792
2934	0.31672	0.22357	-0.01383	-0.00649	0.71838	0.00265	0.30426	0.18340	0.01515	0.00061	0.66824	0.00935	0.33667	0.18769	0.01841	-0.03392	0.67143	0.01519	0.29022	0.06522	0.16747	-0.00423	0.47106	0.01797
2935	0.31656	0.22370	-0.01342	-0.00658	0.71847	0.00233	0.30396	0.18313	0.01495	0.00049	0.66844	0.00975	0.33639	0.18730	0.01817	-0.03403	0.67160	0.01567	0.28954	0.06534	0.16753	-0.00425	0.47123	0.01796
2936	0.31651	0.22377	-0.01299	-0.00680	0.71842	0.00209	0.30374	0.18298	0.01498	0.00024	0.66849	0.01021	0.33620	0.18697	0.01813	-0.03429	0.67160	0.01604	0.28900	0.06539	0.16769	-0.00429	0.47126	0.01785
2937	0.31652	0.22366	-0.01271	-0.00701	0.71829	0.00210	0.30362	0.18297	0.01534	0.00002	0.66840	0.01049	0.33610	0.18683	0.01846	-0.03455	0.67145	0.01617	0.28860	0.06523	0.16791	-0.00434	0.47115	0.01766
2938	0.31652	0.22356	-0.01250	-0.00698	0.71825	0.00231	0.30356	0.18308	0.01582	0.00001	0.66834	0.01058	0.33605	0.18686	0.01894	-0.03457	0.67140	0.01616	0.28837	0.06490	0.16804	-0.00444	0.47108	0.01748
2939	0.31659	0.22360	-0.01238	-0.00672	0.71840	0.00256	0.30357	0.18333	0.01622	0.00022	0.66842	0.01051	0.33607	0.18704	0.01933	-0.03435	0.67154	0.01609	0.28822	0.06453	0.16792	-0.00456	0.47117	0.01743
2940	0.31682	0.22371	-0.01252	-0.00639	0.71863	0.00279	0.30365	0.18387	0.01661	0.00052	0.66857	0.01024	0.33618	0.18736	0.01967	-0.03405	0.67176	0.01584	0.28793	0.06408	0.16749	-0.00461	0.47134	0.01748
2941	0.31715	0.22364	-0.01295	-0.00606	0.71879	0.00300	0.30376	0.18465	0.01720	0.00084	0.66863	0.00974	0.33634	0.18776	0.02017	-0.03374	0.67188	0.01526	0.28738	0.06343	0.16688	-0.00458	0.47143	0.01757
2942	0.31745	0.22343	-0.01332	-0.00571	0.71880	0.00316	0.30386	0.18543	0.01799	0.00115	0.66854	0.00917	0.33648	0.18815	0.02089	-0.03345	0.67187	0.01450	0.28664	0.06257	0.16622	-0.00466	0.47137	0.01767
2943	0.31771	0.22337	-0.01319	-0.00536	0.71869	0.00315	0.30397	0.18590	0.01868	0.00135	0.66838	0.00885	0.33659	0.18841	0.02164	-0.03326	0.67184	0.01402	0.28588	0.06165	0.16565	-0.00511	0.47126	0.01775
2944	0.31805	0.22375	-0.01247	-0.00509	0.71867	0.00291	0.30414	0.18607	0.01908	0.00137	0.66836	0.00892	0.33675	0.18858	0.02225	-0.03323	0.67196	0.01406	0.28526	0.06089	0.16515	-0.00592	0.47126	0.01780
2945	0.31841	0.22447	-0.01158	-0.00492	0.71883	0.00263	0.30434	0.18639	0.01942	0.00132	0.66856	0.00913	0.33692	0.18897	0.02285	-0.03327	0.67227	0.01425	0.28471	0.06023	0.16455	-0.00666	0.47148	0.01782
2946	0.31864	0.22532	-0.01097	-0.00479	0.71903	0.00259	0.30446	0.18725	0.01999	0.00136	0.66874	0.00907	0.33701	0.18982	0.02366	-0.03324	0.67251	0.01408	0.28404	0.05946	0.16357	-0.00696	0.47168	0.01789
2947	0.31869	0.22620	-0.01069	-0.00469	0.71901	0.00270	0.30441	0.18855	0.02073	0.00148	0.66865	0.00867	0.33695	0.19099	0.02457	-0.03314	0.67245	0.01353	0.28319	0.05838	0.16204	-0.00694	0.47162	0.01801
2948	0.31859	0.22708	-0.01052	-0.00468	0.71876	0.00269	0.30423	0.18976	0.02126	0.00152	0.66835	0.00815	0.33677	0.19204	0.02523	-0.03309	0.67219	0.01302	0.28230	0.05700	0.16004	-0.00704	0.47136	0.01814
2949	0.31836	0.22793	-0.01032	-0.00488	0.71854	0.00258	0.30391	0.19060	0.02140	0.00133	0.66811	0.00781	0.33646	0.19270	0.02543	-0.03326	0.67199	0.01284	0.28143	0.05549	0.15780	-0.00737	0.47114	0.01818
2950	0.31809	0.22873	-0.00999	-0.00537	0.71857	0.00270	0.30350	0.19110	0.02131	0.00087	0.66814	0.00788	0.33606	0.19296	0.02532	-0.03369	0.67200	0.01308	0.28049	0.05394	0.15556	-0.00771	0.47116	0.01806
2951	0.31794	0.22943	-0.00941	-0.00594	0.71884	0.00317	0.30315	0.19138	0.02128	0.00037	0.66842	0.00834	0.33573	0.19296	0.02528	-0.03419	0.67221	0.01361	0.27940	0.05224	0.15335	-0.00791	0.47139	0.01785
2952	0.31793	0.23013	-0.00856	-0.00619	0.71919	0.00371	0.30293	0.19160	0.02142	0.00015	0.66876	0.00878	0.33549	0.19304	0.02558	-0.03441	0.67252	0.01407	0.27831	0.05020	0.15090	-0.00802	0.47170	0.01774
2953	0.31770	0.23115	-0.00743	-0.00599	0.71947	0.00404	0.30265	0.19205	0.02178	0.00030	0.66901	0.00884	0.33515	0.19361	0.02634	-0.03425	0.67282	0.01416	0.27754	0.04781	0.14799	-0.00814	0.47197	0.01785
2954	0.31687	0.23270	-0.00589	-0.00567	0.71960	0.00410	0.30198	0.19287	0.02241	0.00055	0.66910	0.00863	0.33441	0.19471	0.02738	-0.03398	0.67300	0.01402	0.27720	0.04526	0.14473	-0.00832	0.47210	0.01811
2955	0.31549	0.23450	-0.00396	-0.00554	0.71961	0.00398	0.30083	0.19379	0.02319	0.00061	0.66911	0.00861	0.33322	0.19579	0.02835	-0.03390	0.67307	0.01409	0.27688	0.04280	0.14147	-0.00851	0.47213	0.01829
2956	0.31392	0.23598	-0.00202	-0.00551	0.71974	0.00383	0.29940	0.19439	0.02383	0.00055	0.66929	0.00902	0.33180	0.19629	0.02892	-0.03394	0.67326	0.01457	0.27606	0.04052	0.13848	-0.00872	0.47229	0.01827
2957	0.31251	0.23685	-0.00056	-0.00525	0.72030	0.00386	0.29792	0.19458	0.02411	0.00066	0.66990	0.00964	0.33036	0.19622	0.02903	-0.03382	0.67392	0.01525	0.27454	0.03847	0.13569	-0.00902	0.47289	0.01811
2958	0.31134	0.23724	0.00019	-0.00466	0.72134	0.00410	0.29654	0.19454	0.02400	0.00104	0.67094	0.01007	0.32902	0.19587	0.02880	-0.03342	0.67507	0.01574	0.27256	0.03664	0.13289	-0.00936	0.47394	0.01799
2959	0.31034	0.23734	0.00039	-0.00399	0.72241	0.00433	0.29530	0.19438	0.02354	0.00153	0.67197	0.01014	0.32779	0.19542	0.02833	-0.03290	0.67623	0.01585	0.27042	0.03486	0.12985	-0.00961	0.47500	0.01794
2960	0.30940	0.23727	0.00023	-0.00351	0.72303	0.00437	0.29412	0.19405	0.02275	0.00191	0.67255	0.00993	0.32660	0.19488	0.02763	-0.03251	0.67690	0.01567	0.26828	0.03295	0.12640	-0.00976	0.47562	0.01789
2961	0.30842	0.23701	-0.00020	-0.00324	0.72310	0.00428	0.29292	0.19353	0.02168	0.00210	0.67258	0.00961	0.32537	0.19422	0.02679	-0.03230	0.67702	0.01540	0.26608	0.03086	0.12258	-0.00994	0.47569	0.01783
2962	0.30747	0.23659	-0.00082	-0.00312	0.72282	0.00423	0.29172	0.19293	0.02051	0.00216	0.67227	0.00933	0.32413	0.19345	0.02588	-0.03222	0.67677	0.01515	0.26373	0.02874	0.11861	-0.01019	0.47541	0.01785
2963	0.30668	0.23624	-0.00146	-0.00317	0.72243	0.00428	0.29060	0.19246	0.01937	0.00209	0.67186	0.00916	0.32299	0.19271	0.02491	-0.03230	0.67639	0.01491	0.26122	0.02683	0.11460	-0.01041	0.47502	0.01795
2964	0.30613	0.23620	-0.00183	-0.00333	0.72211	0.00434	0.28965	0.19225	0.01830	0.00194	0.67153	0.00918	0.32202	0.19213	0.02392	-0.03250	0.67604	0.01469	0.25864	0.02520	0.11048	-0.01053	0.47469	0.01791
2965	0.30582	0.23642	-0.00182	-0.00350	0.72189	0.00432	0.28887	0.19222	0.01736	0.00175	0.67132	0.00926	0.32122	0.19169	0.02305	-0.03273	0.67580	0.01447	0.25603	0.02372	0.10622	-0.01062	0.47446	0.01763
2966	0.30572	0.23644	-0.00157	-0.00355	0.72168	0.00417	0.28824	0.19204	0.01667	0.00165	0.67111	0.00911	0.32057	0.19107	0.02249	-0.03285	0.67561	0.01422	0.25335	0.02209	0.10190	-0.01087	0.47425	0.01737
2967	0.30581	0.23583	-0.00129	-0.00332	0.72145	0.00390	0.28775	0.19139	0.01626	0.00178	0.67085	0.00866	0.32003	0.18992	0.02220	-0.03268	0.67547	0.01396	0.25048	0.02008	0.09767	-0.01131	0.47405	0.01740
2968	0.30610	0.23462	-0.00108	-0.00279	0.72131	0.00361	0.28738	0.19024	0.01591	0.00215	0.67067	0.00814	0.31960	0.18819	0.02198	-0.03222	0.67547	0.01381	0.24731	0.01782	0.09358	-0.01175	0.47396	0.01764
2969	0.30664	0.23321	-0.00091	-0.00220	0.72138	0.00350	0.28712	0.18891	0.01538	0.00259	0.67072	0.00791	0.31926	0.18625	0.02165	-0.03172	0.67564	0.01388	0.24381	0.01571	0.08948	-0.01197	0.47407	0.01771
2970	0.30738	0.23204	-0.00075	-0.00187	0.72163	0.00372	0.28695	0.18783	0.01467	0.00287	0.67097	0.00813	0.31897	0.18453	0.02127	-0.03141	0.67592	0.01423	0.23993	0.01412	0.08521	-0.01190	0.47431	0.01746
2971	0.30822	0.23118	-0.00052	-0.00176	0.72193	0.00416	0.28681	0.18712	0.01396	0.00298	0.67128	0.00867	0.31867	0.18313	0.02095	-0.03129	0.67618	0.01482	0.23574	0.01306	0.08073	-0.01167	0.47457	0.01703
2972	0.30898	0.23044	-0.00024	-0.00168	0.72215	0.00455	0.28663	0.18658	0.01339	0.00307	0.67151	0.00923	0.31832	0.18190	0.02071	-0.03119	0.67638	0.01546	0.23165	0.01225	0.07624	-0.01149	0.47476	0.01665
2973	0.30959	0.22969	0.00008	-0.00152	0.72225	0.00471	0.28645	0.18600	0.01292	0.00321	0.67163	0.00958	0.31799	0.18070	0.02048	-0.03103	0.67648	0.01594	0.22819	0.01141	0.07197	-0.01140	0.47486	0.01647
2974	0.31017	0.22889	0.00047	-0.00138	0.72220	0.00470	0.28639	0.18532	0.01253	0.00334	0.67159	0.00969	0.31779	0.17950	0.02025	-0.03088	0.67645	0.01615	0.22548	0.01048	0.06805	-0.01132	0.47482	0.01651
2975	0.31091	0.22803	0.00100	-0.00134	0.72203	0.00467	0.28655	0.18458	0.01230	0.00341	0.67141	0.00963	0.31784	0.17825	0.02010	-0.03081	0.67627	0.01614	0.22323	0.00956	0.06446	-0.01116	0.47464	0.01662
2976	0.31177	0.22711	0.00164	-0.00133	0.72179	0.00467	0.28684	0.18381	0.01226	0.00347	0.67117	0.00951	0.31802	0.17695	0.02004	-0.03075	0.67600	0.01603	0.22117	0.00871	0.06115	-0.01095	0.47439	0.01659
2977	0.31247	0.22623	0.00225	-0.00127	0.72158	0.00473	0.28705	0.18307	0.01221	0.00356	0.67094	0.00942	0.31813	0.17573	0.01994	-0.03065	0.67575	0.01600	0.21931	0.00794	0.05813	-0.01076	0.47415	0.01634
2978	0.31291	0.22551	0.00265	-0.00116	0.72138	0.00481	0.28710	0.18242	0.01194	0.00368	0.67073	0.00929	0.31810	0.17474	0.01967	-0.03050	0.67554	0.01602	0.21781	0.00728	0.05541	-0.01068	0.47393	0.01603
2979	0.31319	0.22497	0.00271	-0.00101	0.72115	0.00480	0.28712	0.18192	0.01143	0.00380	0.67048	0.00904	0.31804	0.17401	0.01923	-0.03033	0.67534	0.01601	0.21676	0.00673	0.05295	-0.01078	0.47370	0.01594
2980	0.31344	0.22455	0.00251	-0.00096	0.72091	0.00466	0.28720	0.18154	0.01086	0.00379	0.67022	0.00879	0.31806	0.17345	0.01869	-0.03028	0.67516	0.01596	0.21607	0.00623	0.05052	-0.01108	0.47349	0.01619
2981	0.31378	0.22429	0.00233	-0.00111	0.72071	0.00460	0.28740	0.18130	0.01038	0.00360	0.67003	0.00878	0.31824	0.17301	0.01813	-0.03044	0.67501	0.01605	0.21569	0.00576	0.04788	-0.01145	0.47332	0.01656
2982	0.31423	0.22423	0.00242	-0.00130	0.72066	0.00485	0.28775	0.18121	0.01002	0.00339	0.66998	0.00920	0.31858	0.17272	0.01757	-0.03064	0.67497	0.01650	0.21561	0.00532	0.04497	-0.01170	0.47327	0.01676
2983	0.31468	0.22431	0.00280	-0.00131	0.72085	0.00543	0.28815	0.18122	0.00972	0.00336	0.67020	0.01003	0.31897	0.17258	0.01712	-0.03068	0.67515	0.01731	0.21581	0.00492	0.04211	-0.01177	0.47346	0.01665
2984	0.31508	0.22437	0.00327	-0.00112	0.72124	0.00613	0.28856	0.18117	0.00952	0.00352	0.67060	0.01097	0.31938	0.17245	0.01684	-0.03053	0.67552	0.01825	0.21625	0.00445	0.03966	-0.01168	0.47383	0.01637
2985	0.31548	0.22423	0.00358	-0.00094	0.72148	0.00656	0.28900	0.18093	0.00936	0.00372	0.67087	0.01157	0.31982	0.17219	0.01666	-0.03033	0.67574	0.01888	0.21690	0.00385	0.03776	-0.01139	0.47407	0.01616
2986	0.31585	0.22390	0.00351	-0.00094	0.72128	0.00651	0.28943	0.18053	0.00908	0.00383	0.67067	0.01148	0.32026	0.17178	0.01634	-0.03021	0.67548	0.01885	0.21758	0.00315	0.03620	-0.01086	0.47384	0.01624
2987	0.31601	0.22357	0.00308	-0.00112	0.72071	0.00619	0.28969	0.18014	0.00852	0.00383	0.67009	0.01088	0.32054	0.17140	0.01569	-0.03021	0.67483	0.01830	0.21821	0.00244	0.03463	-0.01024	0.47324	0.01658
2988	0.31585	0.22345	0.00257	-0.00138	0.72020	0.00598	0.28971	0.17989	0.00783	0.00374	0.66958	0.01051	0.32061	0.17123	0.01492	-0.03031	0.67424	0.01797	0.21895	0.00175	0.03287	-0.00970	0.47271	0.01690
2989	0.31550	0.22352	0.00228	-0.00164	0.72005	0.00603	0.28963	0.17977	0.00733	0.00361	0.66949	0.01104	0.32058	0.17125	0.01436	-0.03045	0.67403	0.01849	0.21996	0.00103	0.03108	-0.00924	0.47257	0.01694
2990	0.31515	0.22357	0.00221	-0.00181	0.72012	0.00617	0.28958	0.17964	0.00723	0.00352	0.66969	0.01225	0.32059	0.17126	0.01416	-0.03057	0.67409	0.01968	0.22108	0.00026	0.02946	-0.00892	0.47270	0.01674
2991	0.31483	0.22345	0.00219	-0.00186	0.72009	0.00631	0.28952	0.17939	0.00741	0.00346	0.66977	0.01331	0.32059	0.17110	0.01419	-0.03063	0.67412	0.02078	0.22195	-0.00053	0.02805	-0.00889	0.47275	0.01659
2992	0.31451	0.22316	0.00220	-0.00187	0.71987	0.00647	0.28937	0.17903	0.00764	0.00340	0.66958	0.01369	0.32047	0.17076	0.01426	-0.03066	0.67395	0.02124	0.22234	-0.00126	0.02676	-0.00912	0.47257	0.01667
2993	0.31425	0.22276	0.00230	-0.00201	0.71961	0.00669	0.28917	0.17859	0.00769	0.00329	0.66929	0.01363	0.32028	0.17029	0.01421	-0.03076	0.67366	0.02123	0.22229	-0.00189	0.02547	-0.00920	0.47228	0.01692
2994	0.31414	0.22232	0.00251	-0.00231	0.71954	0.00690	0.28902	0.17813	0.00752	0.00314	0.66919	0.01358	0.32013	0.16977	0.01399	-0.03092	0.67349	0.02119	0.22201	-0.00241	0.02413	-0.00884	0.47216	0.01724
2995	0.31412	0.22194	0.00268	-0.00266	0.71967	0.00697	0.28895	0.17772	0.00722	0.00298	0.66934	0.01367	0.32005	0.16929	0.01361	-0.03110	0.67353	0.02127	0.22178	-0.00286	0.02279	-0.00826	0.47227	0.01761
2996	0.31407	0.22164	0.00265	-0.00290	0.71984	0.00686	0.28890	0.17740	0.00696	0.00287	0.66957	0.01386	0.32002	0.16893	0.01327	-0.03123	0.67366	0.02139	0.22177	-0.00327	0.02156	-0.00777	0.47247	0.01801
2997	0.31410	0.22139	0.00248	-0.00299	0.71989	0.00661	0.28897	0.17714	0.00688	0.00285	0.66970	0.01409	0.32007	0.16865	0.01318	-0.03130	0.67372	0.02149	0.22186	-0.00362	0.02055	-0.00739	0.47258	0.01839
2998	0.31438	0.22114	0.00239	-0.00294	0.71978	0.00649	0.28922	0.17692	0.00690	0.00294	0.66963	0.01425	0.32029	0.16839	0.01332	-0.03125	0.67361	0.02146	0.22193	-0.00383	0.01988	-0.00700	0.47251	0.01880
2999	0.31481	0.22091	0.00256	-0.00277	0.71956	0.00674	0.28955	0.17673	0.00690	0.00313	0.66939	0.01432	0.32059	0.16815	0.01346	-0.03108	0.67336	0.02139	0.22194	-0.00392	0.01959	-0.00666	0.47227	0.01939
3000	0.31503	0.22074	0.00282	-0.00259	0.71926	0.00729	0.28972	0.17656	0.00685	0.00333	0.66906	0.01459	0.32074	0.16797	0.01346	-0.03089	0.67304	0.02162	0.22196	-0.00402	0.01961	-0.00641	0.47195	0.02022
3001	0.31484	0.22064	0.00283	-0.00258	0.71891	0.00790	0.28960	0.17641	0.00689	0.00339	0.66872	0.01527	0.32065	0.16787	0.01341	-0.03085	0.67268	0.02227	0.22215	-0.00427	0.01984	-0.00618	0.47161	0.02120
3002	0.31434	0.22063	0.00254	-0.00286	0.71848	0.00841	0.28933	0.17634	0.00715	0.00320	0.66838	0.01628	0.32044	0.16789	0.01348	-0.03107	0.67225	0.02317	0.22259	-0.00462	0.02008	-0.00584	0.47125	0.02222
3003	0.31387	0.22075	0.00230	-0.00339	0.71794	0.00886	0.28913	0.17639	0.00763	0.00283	0.66797	0.01741	0.32031	0.16804	0.01378	-0.03149	0.67168	0.02414	0.22319	-0.00489	0.02010	-0.00536	0.47080	0.02331
3004	0.31367	0.22097	0.00241	-0.00401	0.71725	0.00935	0.28911	0.17656	0.00817	0.00242	0.66740	0.01844	0.32032	0.16827	0.01423	-0.03194	0.67092	0.02501	0.22371	-0.00497	0.01980	-0.00469	0.47019	0.02453
3005	0.31367	0.22124	0.00284	-0.00464	0.71637	0.00996	0.28916	0.17678	0.00844	0.00208	0.66657	0.01910	0.32037	0.16852	0.01456	-0.03232	0.66991	0.02558	0.22397	-0.00487	0.01939	-0.00384	0.46934	0.02591
3006	0.31360	0.22146	0.00327	-0.00528	0.71528	0.01068	0.28907	0.17695	0.00838	0.00180	0.66546	0.01943	0.32025	0.16872	0.01465	-0.03263	0.66861	0.02585	0.22400	-0.00475	0.01914	-0.00282	0.46824	0.02729
3007	0.31332	0.22157	0.00342	-0.00582	0.71402	0.01140	0.28881	0.17702	0.00822	0.00161	0.66422	0.01993	0.31999	0.16885	0.01463	-0.03284	0.66716	0.02634	0.22398	-0.00476	0.01911	-0.00174	0.46700	0.02844
3008	0.31301	0.22161	0.00321	-0.00611	0.71274	0.01214	0.28859	0.17702	0.00810	0.00155	0.66301	0.02092	0.31977	0.16892	0.01458	-0.03290	0.66580	0.02741	0.22410	-0.00487	0.01916	-0.00089	0.46578	0.02944
3009	0.31285	0.22164	0.00284	-0.00607	0.71161	0.01305	0.28853	0.17702	0.00795	0.00166	0.66196	0.02220	0.31973	0.16899	0.01444	-0.03277	0.66469	0.02881	0.22439	-0.00498	0.01915	-0.00046	0.46471	0.03054
3010	0.31286	0.22172	0.00256	-0.00580	0.71070	0.01411	0.28860	0.17707	0.00783	0.00190	0.66107	0.02340	0.31981	0.16909	0.01432	-0.03251	0.66383	0.03007	0.22470	-0.00501	0.01909	-0.00035	0.46383	0.03179
3011	0.31297	0.22175	0.00249	-0.00545	0.70983	0.01507	0.28873	0.17712	0.00785	0.00218	0.66019	0.02434	0.31993	0.16913	0.01436	-0.03225	0.66300	0.03093	0.22485	-0.00497	0.01911	-0.00034	0.46296	0.03300
3012	0.31322	0.22170	0.00251	-0.00512	0.70858	0.01579	0.28892	0.17711	0.00794	0.00243	0.65890	0.02493	0.32011	0.16907	0.01442	-0.03202	0.66177	0.03137	0.22476	-0.00488	0.01927	-0.00035	0.46170	0.03417
3013	0.31354	0.22170	0.00250	-0.00488	0.70664	0.01641	0.28913	0.17717	0.00794	0.00263	0.65688	0.02517	0.32033	0.16905	0.01427	-0.03182	0.65984	0.03156	0.22450	-0.00464	0.01949	-0.00045	0.45974	0.03547
3014	0.31378	0.22191	0.00252	-0.00464	0.70417	0.01716	0.28928	0.17742	0.00790	0.00283	0.65431	0.02534	0.32051	0.16920	0.01399	-0.03160	0.65739	0.03179	0.22428	-0.00425	0.01963	-0.00067	0.45725	0.03689
3015	0.31387	0.22218	0.00266	-0.00419	0.70152	0.01799	0.28935	0.17768	0.00794	0.00317	0.65156	0.02567	0.32060	0.16943	0.01382	-0.03123	0.65479	0.03219	0.22427	-0.00395	0.01968	-0.00098	0.45457	0.03825
3016	0.31391	0.22223	0.00283	-0.00348	0.69869	0.01856	0.28942	0.17772	0.00811	0.00367	0.64869	0.02614	0.32070	0.16947	0.01389	-0.03073	0.65209	0.03263	0.22443	-0.00396	0.01978	-0.00136	0.45177	0.03942
3017	0.31407	0.22194	0.00293	-0.00279	0.69551	0.01861	0.28957	0.17745	0.00837	0.00409	0.64554	0.02666	0.32084	0.16918	0.01417	-0.03031	0.64912	0.03302	0.22447	-0.00419	0.01998	-0.00192	0.44868	0.04040
3018	0.31433	0.22142	0.00295	-0.00238	0.69202	0.01844	0.28973	0.17701	0.00858	0.00420	0.64212	0.02711	0.32096	0.16868	0.01446	-0.03019	0.64588	0.03342	0.22418	-0.00446	0.02029	-0.00279	0.44532	0.04125
3019	0.31456	0.22087	0.00298	-0.00224	0.68864	0.01863	0.28981	0.17654	0.00861	0.00410	0.63873	0.02746	0.32101	0.16814	0.01461	-0.03023	0.64270	0.03393	0.22373	-0.00471	0.02059	-0.00392	0.44200	0.04199
3020	0.31469	0.22045	0.00299	-0.00210	0.68564	0.01934	0.28986	0.17617	0.00859	0.00403	0.63566	0.02788	0.32102	0.16773	0.01470	-0.03022	0.63984	0.03466	0.22348	-0.00497	0.02068	-0.00502	0.43899	0.04258
3021	0.31474	0.22026	0.00297	-0.00195	0.68303	0.02026	0.28992	0.17599	0.00872	0.00401	0.63296	0.02846	0.32107	0.16755	0.01490	-0.03016	0.63731	0.03555	0.22351	-0.00516	0.02050	-0.00596	0.43632	0.04301
3022	0.31481	0.22023	0.00295	-0.00192	0.68053	0.02110	0.29000	0.17598	0.00891	0.00387	0.63040	0.02897	0.32113	0.16752	0.01512	-0.03023	0.63488	0.03628	0.22352	-0.00518	0.02019	-0.00684	0.43378	0.04338
3023	0.31499	0.22020	0.00292	-0.00208	0.67792	0.02168	0.29011	0.17599	0.00884	0.00356	0.62769	0.02905	0.32123	0.16747	0.01507	-0.03049	0.63232	0.03649	0.22335	-0.00507	0.02002	-0.00785	0.43114	0.04379
3024	0.31522	0.22007	0.00290	-0.00232	0.67521	0.02199	0.29020	0.17587	0.00831	0.00314	0.62485	0.02856	0.32131	0.16732	0.01458	-0.03087	0.62967	0.03609	0.22311	-0.00503	0.02012	-0.00912	0.42843	0.04424
3025	0.31525	0.21991	0.00292	-0.00249	0.67264	0.02212	0.29014	0.17567	0.00751	0.00271	0.62214	0.02775	0.32124	0.16715	0.01383	-0.03124	0.62719	0.03540	0.22301	-0.00515	0.02034	-0.01060	0.42588	0.04463
3026	0.31494	0.21980	0.00284	-0.00263	0.67044	0.02208	0.28984	0.17550	0.00685	0.00232	0.61986	0.02712	0.32096	0.16705	0.01316	-0.03157	0.62512	0.03487	0.22299	-0.00537	0.02040	-0.01197	0.42373	0.04477
3027	0.31437	0.21980	0.00261	-0.00287	0.66875	0.02188	0.28936	0.17545	0.00660	0.00193	0.61814	0.02691	0.32052	0.16704	0.01276	-0.03195	0.62351	0.03467	0.22286	-0.00554	0.02022	-0.01297	0.42207	0.04455
3028	0.31382	0.21986	0.00232	-0.00315	0.66746	0.02145	0.28891	0.17548	0.00665	0.00158	0.61688	0.02677	0.32011	0.16708	0.01259	-0.03230	0.62227	0.03449	0.22268	-0.00563	0.01997	-0.01358	0.42078	0.04398
3029	0.31355	0.21993	0.00212	-0.00319	0.66641	0.02065	0.28871	0.17554	0.00680	0.00145	0.61585	0.02622	0.31995	0.16714	0.01254	-0.03244	0.62128	0.03385	0.22264	-0.00564	0.01985	-0.01402	0.41975	0.04319
3030	0.31360	0.22001	0.00201	-0.00272	0.66553	0.01938	0.28880	0.17563	0.00691	0.00172	0.61497	0.02510	0.32005	0.16722	0.01257	-0.03218	0.62053	0.03258	0.22278	-0.00558	0.01992	-0.01453	0.41896	0.04229
3031	0.31372	0.22008	0.00193	-0.00155	0.66480	0.01770	0.28893	0.17571	0.00699	0.00248	0.61424	0.02368	0.32019	0.16730	0.01265	-0.03143	0.62008	0.03095	0.22292	-0.00550	0.02003	-0.01531	0.41841	0.04137
3032	0.31371	0.22014	0.00188	0.00022	0.66423	0.01589	0.28894	0.17578	0.00714	0.00366	0.61368	0.02234	0.32019	0.16737	0.01279	-0.03022	0.61990	0.02941	0.22289	-0.00542	0.02006	-0.01640	0.41809	0.04034
3033	0.31352	0.22021	0.00181	0.00211	0.66380	0.01421	0.28881	0.17587	0.00746	0.00489	0.61329	0.02124	0.32007	0.16744	0.01303	-0.02891	0.61993	0.02829	0.22278	-0.00537	0.01996	-0.01761	0.41795	0.03900
3034	0.31326	0.22027	0.00168	0.00350	0.66344	0.01278	0.28866	0.17594	0.00790	0.00577	0.61296	0.02024	0.31994	0.16751	0.01338	-0.02792	0.61994	0.02748	0.22278	-0.00540	0.01972	-0.01875	0.41781	0.03732
3035	0.31304	0.22028	0.00148	0.00426	0.66300	0.01163	0.28857	0.17594	0.00815	0.00620	0.61251	0.01914	0.31986	0.16754	0.01362	-0.02738	0.61971	0.02668	0.22294	-0.00552	0.01947	-0.01971	0.41747	0.03546
